Date,Adj Close,Close,High,Low,Open,Volume
2001-08-27,22.20203971862793,22.20203971862793,42.91666793823242,42.7599983215332,42.91666793823242,44700
2001-08-28,21.948055267333984,21.948055267333984,42.58333206176758,42.26333236694336,42.53333282470703,319800
2001-08-29,21.847848892211914,21.847848892211914,42.46666717529297,42.099998474121094,42.45000076293945,128400
2001-08-30,21.53683853149414,21.53683853149414,41.66666793823242,41.43333435058594,41.66666793823242,36900
2001-08-31,21.588668823242188,21.588668823242188,41.71666717529297,41.46666717529297,41.53333282470703,1656900
2001-09-04,21.09625816345215,21.09625816345215,41.16666793823242,40.70000076293945,40.766666412353516,570000
2001-09-05,20.966670989990234,20.966670989990234,40.68333435058594,40.33333206176758,40.56666564941406,31500
2001-09-06,20.49152946472168,20.49152946472168,39.83333206176758,39.53333282470703,39.83333206176758,284700
2001-09-07,20.370586395263672,20.370586395263672,39.46666717529297,39.16666793823242,39.46666717529297,99900
2001-09-10,20.13733673095703,20.13733673095703,38.866668701171875,38.20000076293945,38.43333435058594,1438200
2001-09-17,19.25616455078125,19.25616455078125,37.29999923706055,36.70000076293945,36.75,170400
2001-09-18,19.100662231445312,19.100662231445312,37.08333206176758,36.66666793823242,36.81666564941406,991500
2001-09-19,19.048828125,19.048828125,37.20000076293945,36.28333282470703,37.20000076293945,435600
2001-09-20,18.219493865966797,18.219493865966797,35.766666412353516,35.150001525878906,35.766666412353516,123000
2001-09-21,17.70979881286621,17.70979881286621,34.5,32.66666793823242,32.66666793823242,110100
2001-09-24,18.530494689941406,18.530494689941406,35.81666564941406,35.116668701171875,35.33333206176758,139500
2001-09-25,18.746469497680664,18.746469497680664,36.43333435058594,35.849998474121094,36.133331298828125,151500
2001-09-26,18.841495513916016,18.841495513916016,36.483333587646484,36.233333587646484,36.483333587646484,138600
2001-09-27,19.138675689697266,19.138675689697266,36.93333435058594,36.28333282470703,36.349998474121094,662400
2001-09-28,19.51188087463379,19.51188087463379,37.720001220703125,37.22666549682617,37.29999923706055,663900
2001-10-01,19.4064884185791,19.4064884185791,37.439998626708984,36.99333190917969,37.06666564941406,432900
2001-10-02,19.475008010864258,19.475008010864258,37.516666412353516,37.0,37.0,309900
2001-10-03,19.673994064331055,19.673994064331055,38.063331604003906,36.83333206176758,36.83333206176758,398700
2001-10-04,19.883365631103516,19.883365631103516,38.5,37.866668701171875,38.233333587646484,578400
2001-10-05,19.914514541625977,19.914514541625977,38.53333282470703,38.099998474121094,38.3033332824707,274200
2001-10-08,19.795114517211914,19.795114517211914,38.41666793823242,37.866668701171875,37.90999984741211,127800
2001-10-09,19.743209838867188,19.743209838867188,38.45000076293945,37.983333587646484,38.31666564941406,2442600
2001-10-10,20.141183853149414,20.141183853149414,38.866668701171875,38.5,38.5,84600
2001-10-11,20.279617309570312,20.279617309570312,39.313331604003906,38.83333206176758,39.21666717529297,197400
2001-10-12,20.25365447998047,20.25365447998047,39.016666412353516,38.599998474121094,38.599998474121094,83400
2001-10-15,19.933544158935547,19.933544158935547,38.66666793823242,38.383331298828125,38.5,192600
2001-10-16,20.210397720336914,20.210397720336914,38.93333435058594,38.599998474121094,38.766666412353516,361800
2001-10-17,20.22770881652832,20.22770881652832,39.66666793823242,38.96666717529297,39.66666793823242,224700
2001-10-18,20.063322067260742,20.063322067260742,38.866668701171875,38.33333206176758,38.766666412353516,260700
2001-10-19,19.864330291748047,19.864330291748047,38.29999923706055,37.91999816894531,38.133331298828125,258000
2001-10-22,20.00275421142578,20.00275421142578,38.53333282470703,38.0,38.0,393000
2001-10-23,20.161945343017578,20.161945343017578,39.099998474121094,38.84000015258789,38.96666717529297,159300
2001-10-24,20.364402770996094,20.364402770996094,39.33333206176758,39.03333282470703,39.16666793823242,161100
2001-10-25,20.334980010986328,20.334980010986328,39.233333587646484,38.58333206176758,38.75,63900
2001-10-26,20.46648406982422,20.46648406982422,39.426666259765625,39.03333282470703,39.03333282470703,169500
2001-10-29,20.03909683227539,20.03909683227539,39.36333465576172,38.60333251953125,39.33333206176758,595500
2001-10-30,19.81242561340332,19.81242561340332,38.46666717529297,38.02000045776367,38.366668701171875,260100
2001-10-31,19.8677921295166,19.8677921295166,38.75,38.220001220703125,38.633331298828125,783000
2001-11-01,20.286537170410156,20.286537170410156,39.08000183105469,38.56666564941406,38.79999923706055,810300
2001-11-02,20.28480339050293,20.28480339050293,39.09333419799805,38.779998779296875,38.99333190917969,908700
2001-11-05,20.487255096435547,20.487255096435547,39.5533332824707,39.133331298828125,39.133331298828125,168600
2001-11-06,20.700088500976562,20.700088500976562,39.95000076293945,39.366668701171875,39.5,651300
2001-11-07,20.513212203979492,20.513212203979492,39.633331298828125,39.266666412353516,39.29999923706055,352200
2001-11-08,20.660287857055664,20.660287857055664,40.15666580200195,39.766666412353516,39.766666412353516,989400
2001-11-09,20.62567710876465,20.62567710876465,39.776668548583984,39.41666793823242,39.43333435058594,970200
2001-11-12,20.348833084106445,20.348833084106445,39.2599983215332,38.91666793823242,39.16666793823242,512700
2001-11-13,20.53569793701172,20.53569793701172,39.606666564941406,39.40999984741211,39.43333435058594,298800
2001-11-14,20.556468963623047,20.556468963623047,39.790000915527344,39.53333282470703,39.733333587646484,152400
2001-11-15,20.644716262817383,20.644716262817383,39.793331146240234,39.563331604003906,39.58333206176758,4697400
2001-11-16,20.760644912719727,20.760644912719727,40.09333419799805,39.8466682434082,40.0,659700
2001-11-19,20.864465713500977,20.864465713500977,40.47666549682617,40.13666534423828,40.400001525878906,432900
2001-11-20,20.720849990844727,20.720849990844727,40.18333435058594,39.91666793823242,40.16666793823242,358800
2001-11-21,20.667203903198242,20.667203903198242,39.93333435058594,39.663333892822266,39.93333435058594,143100
2001-11-23,20.732961654663086,20.732961654663086,39.939998626708984,39.79999923706055,39.79999923706055,228300
2001-11-26,20.93368148803711,20.93368148803711,40.400001525878906,40.12666702270508,40.29999923706055,360300
2001-11-27,20.771038055419922,20.771038055419922,40.086666107177734,39.67333221435547,40.08333206176758,443700
2001-11-28,20.40938949584961,20.40938949584961,39.59000015258789,39.29999923706055,39.33333206176758,534000
2001-11-29,20.45437240600586,20.45437240600586,39.53333282470703,39.290000915527344,39.483333587646484,1168500
2001-11-30,20.532245635986328,20.532245635986328,39.68333435058594,39.46666717529297,39.46666717529297,1092600
2001-12-03,20.357471466064453,20.357471466064453,39.30666732788086,39.02000045776367,39.099998474121094,541500
2001-12-04,20.646438598632812,20.646438598632812,39.77333450317383,39.400001525878906,39.400001525878906,1386300
2001-12-05,21.143049240112305,21.143049240112305,40.79999923706055,40.25666809082031,40.28333282470703,524400
2001-12-06,21.20880699157715,21.20880699157715,40.926666259765625,40.61000061035156,40.66666793823242,508200
2001-12-07,20.888694763183594,20.888694763183594,40.47999954223633,40.16999816894531,40.366668701171875,5501100
2001-12-10,20.487255096435547,20.487255096435547,39.75,39.41666793823242,39.46666717529297,564000
2001-12-11,20.52877426147461,20.52877426147461,39.776668548583984,39.53666687011719,39.599998474121094,1061100
2001-12-12,20.613571166992188,20.613571166992188,39.83333206176758,39.43333435058594,39.83333206176758,447900
2001-12-13,20.125612258911133,20.125612258911133,39.08333206176758,38.686668395996094,39.0,728100
2001-12-14,20.241540908813477,20.241540908813477,39.063331604003906,38.86333465576172,39.0,874800
2001-12-17,20.4820613861084,20.4820613861084,39.616668701171875,39.150001525878906,39.16666793823242,678300
2001-12-18,20.53743553161621,20.53743553161621,39.733333587646484,39.473331451416016,39.616668701171875,908400
2001-12-19,20.3228702545166,20.3228702545166,39.21666717529297,38.92333221435547,39.0,772500
2001-12-20,20.2242431640625,20.2242431640625,39.099998474121094,38.849998474121094,39.0,1377600
2001-12-21,20.326337814331055,20.326337814331055,39.15666580200195,38.983333587646484,39.03333282470703,901200
2001-12-24,20.250492095947266,20.250492095947266,39.04999923706055,38.79999923706055,38.79999923706055,291300
2001-12-26,20.233177185058594,20.233177185058594,39.12666702270508,38.66666793823242,38.66666793823242,499500
