Price,Close,Close,High,Low,Open,Volume
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
Date,,,,,,
1984-01-03,997.5,997.5,1001.4000244140625,997.5,997.5,0
1984-01-04,998.5999755859375,998.5999755859375,999.5,993.2999877929688,997.5,0
1984-01-05,1015.7999877929688,1015.7999877929688,1015.7999877929688,1007.0999755859375,1007.0999755859375,0
1984-01-06,1029.0,1029.0,1029.300048828125,1019.0,1019.0,0
1984-01-09,1034.5999755859375,1034.5999755859375,1035.4000244140625,1030.5999755859375,1030.5999755859375,0
1984-01-10,1034.300048828125,1034.300048828125,1034.9000244140625,1029.9000244140625,1034.5999755859375,0
1984-01-11,1023.4000244140625,1023.4000244140625,1033.5999755859375,1021.4000244140625,1033.5999755859375,0
1984-01-12,1031.300048828125,1031.300048828125,1031.300048828125,1020.2000122070312,1023.4000244140625,0
1984-01-13,1042.699951171875,1042.699951171875,1042.699951171875,1033.0999755859375,1033.0999755859375,0
1984-01-16,1046.0,1046.0,1046.0,1039.0999755859375,1042.699951171875,0
1984-01-17,1041.9000244140625,1041.9000244140625,1044.4000244140625,1036.199951171875,1044.4000244140625,0
1984-01-18,1058.699951171875,1058.699951171875,1058.699951171875,1044.4000244140625,1044.4000244140625,0
1984-01-19,1057.800048828125,1057.800048828125,1060.199951171875,1053.9000244140625,1058.699951171875,0
1984-01-20,1059.0,1059.0,1060.5999755859375,1056.199951171875,1057.800048828125,0
1984-01-23,1046.800048828125,1046.800048828125,1059.0,1046.300048828125,1059.0,0
1984-01-24,1055.199951171875,1055.199951171875,1055.199951171875,1039.9000244140625,1046.800048828125,0
1984-01-25,1073.5,1073.5,1073.5,1058.199951171875,1058.199951171875,0
1984-01-26,1072.0999755859375,1072.0999755859375,1074.800048828125,1069.0,1073.5,0
1984-01-27,1075.9000244140625,1075.9000244140625,1075.9000244140625,1065.0,1072.0999755859375,0
1984-01-30,1068.5999755859375,1068.5999755859375,1082.0,1068.5999755859375,1075.9000244140625,0
1984-01-31,1063.0,1063.0,1063.5,1058.0,1063.5,0
1984-02-01,1060.300048828125,1060.300048828125,1062.5999755859375,1060.300048828125,1062.5999755859375,0
1984-02-02,1050.800048828125,1050.800048828125,1055.0,1046.0,1055.0,0
1984-02-03,1059.800048828125,1059.800048828125,1060.199951171875,1054.4000244140625,1054.4000244140625,0
1984-02-06,1038.199951171875,1038.199951171875,1054.199951171875,1038.199951171875,1054.199951171875,0
1984-02-07,1021.7000122070312,1021.7000122070312,1026.699951171875,1019.2000122070312,1026.699951171875,0
1984-02-08,1029.699951171875,1029.699951171875,1034.5,1026.699951171875,1026.699951171875,0
1984-02-09,1016.9000244140625,1016.9000244140625,1016.9000244140625,1010.0,1016.9000244140625,0
1984-02-10,1018.0,1018.0,1020.7000122070312,1012.2999877929688,1016.9000244140625,0
1984-02-13,1018.2999877929688,1018.2999877929688,1023.0,1018.2999877929688,1018.2999877929688,0
1984-02-14,1027.0,1027.0,1027.0,1015.4000244140625,1018.2999877929688,0
1984-02-15,1033.0,1033.0,1036.800048828125,1031.699951171875,1031.699951171875,0
1984-02-16,1035.0,1035.0,1035.5999755859375,1030.4000244140625,1033.0,0
1984-02-17,1039.0,1039.0,1039.0,1035.0,1035.0,0
1984-02-20,1035.4000244140625,1035.4000244140625,1038.699951171875,1034.199951171875,1038.699951171875,0
1984-02-21,1044.4000244140625,1044.4000244140625,1044.699951171875,1038.4000244140625,1038.4000244140625,0
1984-02-22,1043.0,1043.0,1045.5,1040.699951171875,1044.4000244140625,0
1984-02-23,1031.699951171875,1031.699951171875,1042.0999755859375,1031.699951171875,1042.0999755859375,0
1984-02-24,1036.9000244140625,1036.9000244140625,1036.9000244140625,1030.800048828125,1031.699951171875,0
1984-02-27,1041.300048828125,1041.300048828125,1044.300048828125,1038.800048828125,1038.800048828125,0
1984-02-28,1039.199951171875,1039.199951171875,1039.199951171875,1039.199951171875,1039.199951171875,0
1984-02-29,1040.300048828125,1040.300048828125,1040.5999755859375,1031.199951171875,1039.199951171875,0
1984-03-01,1046.0999755859375,1046.0999755859375,1047.0999755859375,1042.0999755859375,1042.0999755859375,0
1984-03-02,1060.699951171875,1060.699951171875,1060.699951171875,1048.800048828125,1048.800048828125,0
1984-03-05,1053.699951171875,1053.699951171875,1053.699951171875,1053.699951171875,1053.699951171875,0
1984-03-06,1064.5,1064.5,1064.800048828125,1050.9000244140625,1053.699951171875,0
1984-03-07,1055.5999755859375,1055.5999755859375,1063.0999755859375,1055.5999755859375,1063.0999755859375,0
1984-03-08,1055.800048828125,1055.800048828125,1056.0,1050.9000244140625,1055.5999755859375,0
1984-03-09,1060.0999755859375,1060.0999755859375,1060.4000244140625,1056.300048828125,1056.300048828125,0
1984-03-12,1063.5999755859375,1063.5999755859375,1065.199951171875,1058.5999755859375,1060.0999755859375,0
1984-03-13,1082.5,1082.5,1082.699951171875,1067.5,1067.5,0
1984-03-14,1087.699951171875,1087.699951171875,1088.0999755859375,1079.9000244140625,1082.5,0
1984-03-15,1101.0999755859375,1101.0999755859375,1101.0999755859375,1082.5999755859375,1087.699951171875,0
1984-03-16,1128.5,1128.5,1131.300048828125,1115.800048828125,1115.800048828125,0
1984-03-19,1109.699951171875,1109.699951171875,1125.9000244140625,1109.699951171875,1125.9000244140625,0
1984-03-20,1123.300048828125,1123.300048828125,1125.0999755859375,1110.0,1110.0,0
1984-03-21,1130.699951171875,1130.699951171875,1130.800048828125,1126.0999755859375,1126.0999755859375,0
1984-03-22,1117.199951171875,1117.199951171875,1125.4000244140625,1117.0,1125.4000244140625,0
1984-03-23,1121.300048828125,1121.300048828125,1121.300048828125,1109.300048828125,1117.199951171875,0
1984-03-26,1119.699951171875,1119.699951171875,1119.9000244140625,1110.699951171875,1119.9000244140625,0
1984-03-27,1101.9000244140625,1101.9000244140625,1117.300048828125,1099.9000244140625,1117.300048828125,0
1984-03-28,1103.5999755859375,1103.5999755859375,1110.0999755859375,1101.9000244140625,1101.9000244140625,0
1984-03-29,1113.5999755859375,1113.5999755859375,1116.5,1109.300048828125,1109.300048828125,0
1984-03-30,1112.5,1112.5,1114.4000244140625,1110.0999755859375,1113.5999755859375,0
1984-04-02,1108.0999755859375,1108.0999755859375,1115.9000244140625,1108.0999755859375,1112.5,0
1984-04-03,1095.4000244140625,1095.4000244140625,1101.5,1095.4000244140625,1101.5,0
1984-04-04,1093.5999755859375,1093.5999755859375,1095.0999755859375,1093.4000244140625,1095.0999755859375,0
1984-04-05,1102.199951171875,1102.199951171875,1104.4000244140625,1097.800048828125,1097.800048828125,0
1984-04-06,1096.300048828125,1096.300048828125,1096.300048828125,1090.0,1096.300048828125,0
1984-04-09,1096.699951171875,1096.699951171875,1096.699951171875,1092.4000244140625,1096.300048828125,0
1984-04-10,1105.4000244140625,1105.4000244140625,1106.5999755859375,1097.9000244140625,1097.9000244140625,0
1984-04-11,1110.5999755859375,1110.5999755859375,1111.699951171875,1108.300048828125,1108.300048828125,0
1984-04-12,1117.0,1117.0,1117.5999755859375,1109.699951171875,1110.5999755859375,0
1984-04-13,1129.0999755859375,1129.0999755859375,1132.0,1127.800048828125,1127.800048828125,0
1984-04-16,1105.9000244140625,1105.9000244140625,1122.9000244140625,1105.5999755859375,1122.9000244140625,0
1984-04-17,1110.199951171875,1110.199951171875,1112.9000244140625,1104.800048828125,1105.9000244140625,0
1984-04-18,1116.199951171875,1116.199951171875,1116.9000244140625,1114.199951171875,1114.199951171875,0
1984-04-19,1108.4000244140625,1108.4000244140625,1114.5999755859375,1108.4000244140625,1114.5999755859375,0
